channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id,cleaned_text,Topic_Category,cleaned_comment,sentiment_result,sentiment_score,sentiment_bucket,sentiment_score_raw,sentiment_label_raw,comment_weight,impact_weighted_sentiment
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIATZsNsq,Began the journey with an acct worth of 2.5k but now i settle in bout' 19k biweekly!,@rosalie792,UC2ohSV0F4ksTmOljrIYkwCg,0,2025-09-29T11:16:49Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,began the journey with an acct worth of 2.5k but now i settle in bout' 19k biweekly!,religion / spirituality,began the journey with an acct worth of 2.5k but now i settle in bout' 19k biweekly!,"{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIFLmVjG-,"I do know this woman(Sandra Ann Shaw)
 ~If you grew up in new York, you’d definitely know her too. There’s no ßingle doubt in my mind that she’s the one who played a crucial role in helping you get to where you are today. Her impact is undeniable.",@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:17:29Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"i do know this woman(sandra ann shaw)
 ~if you grew up in new york, youd definitely know her too. theres no ingle doubt in my mind that shes the one who played a crucial role in helping you get to where you are today. her impact is undeniable.",religion / spirituality,"i do know this woman(sandra ann shaw)
 ~if you grew up in new york, youd definitely know her too. theres no ingle doubt in my mind that shes the one who played a crucial role in helping you get to where you are today. her impact is undeniable.","{'score': 0.82, 'category': 'Super Positive', 'score_raw': 0.82, 'category_raw': 'Positive'}",0.82,Super Positive,0.82,Positive,1.0,0.82
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIIW2PhXc,Is there a possible means for me to get connected to her!!!! I need her impact in my life Please 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,@JaneAlex-z8p,UC_xk7tK4IrLqpjEkS3sPs7A,0,2025-09-29T11:17:55Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,is there a possible means for me to get connected to her!!!! i need her impact in my life please,religion / spirituality,is there a possible means for me to get connected to her!!!! i need her impact in my life please,"{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeILTRO9Vs,There is her line!!! under this comment!!!👍🏻👍🏻👍🏻🔁 Put the digits together.,@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:18:19Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,there is her line!!! under this comment!!! put the digits together.,religion / spirituality,there is her line!!! under this comment!!! put the digits together.,"{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIMH60kID,+1🇺🇸,@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:18:26Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,+1,religion / spirituality,+1,"{'score': 0.3333, 'category': 'Positive', 'score_raw': 0.3333, 'category_raw': 'Neutral'}",0.3333,Positive,0.3333,Neutral,1.0,0.3333
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIMnfqpgk,805.,@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:18:30Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,805.,religion / spirituality,805.,"{'score': 0.3, 'category': 'Positive', 'score_raw': 0.3, 'category_raw': 'Neutral'}",0.3,Positive,0.3,Neutral,1.0,0.3
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeINT10VpL,820.,@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:18:36Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,820.,religion / spirituality,820.,"{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeINvnj8TK,8610.,@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:18:40Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,8610.,religion / spirituality,8610.,"{'score': 0.67, 'category': 'Positive', 'score_raw': 0.67, 'category_raw': 'Neutral'}",0.67,Positive,0.67,Neutral,1.0,0.67
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIOcU0r9-,That's her whats App🇺🇸,@Godfirst230,UCkP5io_AFY7CZpOtpOIiHkQ,0,2025-09-29T11:18:45Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,that's her whats app,religion / spirituality,that's her whats app,"{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIRoGW5y9,"Wow! 🤯If you're from New York, you'd  know already that Ms. Sandra Ann Shaw is the real deal!",@AshadominicaFernandes,UCaXM7D29szFX27dUKn_9qgg,0,2025-09-29T11:19:11Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"wow! if you're from new york, you'd  know already that ms. sandra ann shaw is the real deal!",religion / spirituality,"wow! if you're from new york, you'd  know already that ms. sandra ann shaw is the real deal!","{'score': 0.83, 'category': 'Super Positive', 'score_raw': 0.83, 'category_raw': 'Positive'}",0.83,Super Positive,0.83,Positive,1.0,0.83
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeISNg7617,"< In just 16 months, I hit bout 825K, allowing me to celebrate my new home and two cars in the U.S. 🇺🇸 . I was also able to pay for my son Oscar's surgery. Grateful to God for these blessings! Shalom!",@AshadominicaFernandes,UCaXM7D29szFX27dUKn_9qgg,0,2025-09-29T11:19:16Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"< in just 16 months, i hit bout 825k, allowing me to celebrate my new home and two cars in the u.s.  . i was also able to pay for my son oscar's surgery. grateful to god for these blessings! shalom!",religion / spirituality,"< in just 16 months, i hit bout 825k, allowing me to celebrate my new home and two cars in the u.s.  . i was also able to pay for my son oscar's surgery. grateful to god for these blessings! shalom!","{'score': 0.82, 'category': 'Super Positive', 'score_raw': 0.82, 'category_raw': 'Positive'}",0.82,Super Positive,0.82,Positive,1.0,0.82
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIWwq7DuT,"I just reached out to her, and her response was filled with such warmth and kindness. Thanks!",@JaneAlex-z8p,UC_xk7tK4IrLqpjEkS3sPs7A,0,2025-09-29T11:19:53Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"i just reached out to her, and her response was filled with such warmth and kindness. thanks!",religion / spirituality,"i just reached out to her, and her response was filled with such warmth and kindness. thanks!","{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.0,0.8
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIaZFD9fP,"It's wonderful to see Sandra Ann Shaw  mentioned here; her good works are already making an impact, and she's spreading like wildfire.",@Mary-ds9nw,UCPs8gFCOmE9ZwO0y2DyYnLw,0,2025-09-29T11:20:31Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"it's wonderful to see sandra ann shaw  mentioned here; her good works are already making an impact, and she's spreading like wildfire.",religion / spirituality,"it's wonderful to see sandra ann shaw  mentioned here; her good works are already making an impact, and she's spreading like wildfire.","{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.0,0.8
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIdu6OQUV,Who is this Mrs Sandra Ann Shaw?!!!,@Sophia-f2o3x,UCkoI7DE9wa4aMhhkjiKXWwQ,0,2025-09-29T11:20:59Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,who is this mrs sandra ann shaw?!!!,religion / spirituality,who is this mrs sandra ann shaw?!!!,"{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIiyZgRBN,"She's my family's personal advisor and a trusted advisor to many families nationwide, she is a licensed and a FINRA agent in the United States 🇺🇸. My family got in touch with her after seeing her inspiring ABC News broadcast on profitable investments, and with her expert guidance, my family is now debt-free and thriving.",@Mary-ds9nw,UCPs8gFCOmE9ZwO0y2DyYnLw,0,2025-09-29T11:21:40Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"she's my family's personal advisor and a trusted advisor to many families nationwide, she is a licensed and a finra agent in the united states . my family got in touch with her after seeing her inspiring abc news broadcast on profitable investments, and with her expert guidance, my family is now debt-free and thriving.",religion / spirituality,"she's my family's personal advisor and a trusted advisor to many families nationwide, she is a licensed and a finra agent in the united states . my family got in touch with her after seeing her inspiring abc news broadcast on profitable investments, and with her expert guidance, my family is now debt-free and thriving.","{'score': 0.9, 'category': 'Super Positive', 'score_raw': 0.9, 'category_raw': 'Positive'}",0.9,Super Positive,0.9,Positive,1.0,0.9
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeImcbcqck,"Ms. Sandra has really set the standard for others to follow, we love her here in Ontario Canada M as she has been really helpful and changed lots of life's",@gladysstewart825,UC_7EbOKRIDrXhf2K-xXzhyw,0,2025-09-29T11:22:10Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"ms. sandra has really set the standard for others to follow, we love her here in ontario canada m as she has been really helpful and changed lots of life's",religion / spirituality,"ms. sandra has really set the standard for others to follow, we love her here in ontario canada m as she has been really helpful and changed lots of life's","{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.0,0.8
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIqTp9Uid,"Yes! That's her Sandra Ann Shaw. I've heard many great recommendations about her, and I'm just starting to work with her from Ottawa, Canada🇨🇦.",@FrJosephKrupp,UCjZvSHUAwuav3ek_7252MvQ,0,2025-09-29T11:22:42Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,"yes! that's her sandra ann shaw. i've heard many great recommendations about her, and i'm just starting to work with her from ottawa, canada.",religion / spirituality,"yes! that's her sandra ann shaw. i've heard many great recommendations about her, and i'm just starting to work with her from ottawa, canada.","{'score': 0.75, 'category': 'Positive', 'score_raw': 0.75, 'category_raw': 'Positive'}",0.75,Positive,0.75,Positive,1.0,0.75
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgznkytVhA0ImNzoWW94AaABAg.ANeHlyWwL3aANeIrIiJtN0,5k was my start point and over the months have been Jaw-dropping TBH!!! 😊,@FrJosephKrupp,UCjZvSHUAwuav3ek_7252MvQ,0,2025-09-29T11:22:48Z,False,True,UgznkytVhA0ImNzoWW94AaABAg,5k was my start point and over the months have been jaw-dropping tbh!!!,religion / spirituality,5k was my start point and over the months have been jaw-dropping tbh!!!,"{'score': 0.95, 'category': 'Super Positive', 'score_raw': 0.95, 'category_raw': 'Positive'}",0.95,Super Positive,0.95,Positive,1.0,0.95
